DRREDDY14,0.330134556446,0.0966061789023,140,60
DRREDDY15,0.717692718144,0.0742298262445,138,67
DRREDDY16,0.286163329721,0.0957914990685,143,57
EICHERMOT15,0.607194475054,0.124586171045,146,70
EICHERMOT16,0.424838546545,0.113634089692,156,72
GAIL14,0.145905128276,0.177919810625,139,55
GAIL15,0.425301536395,0.153228719891,135,59
GAIL16,-0.0919712128458,0.246494446168,150,58
HCLTECH14,0.0968693417385,0.157650141739,149,63
HCLTECH15,-0.00392403917489,0.202765659163,160,65
HCLTECH16,-0.203299914066,0.339177119805,155,54
